trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
925,False,"{'a': 0.35, 'e': 0.05014643007528571}",20,15,-4.220769113210761,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
926,False,"{'a': 0.35, 'e': 0.050145263861887314}",20,11,16.534443719009005,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.35, 'e': 0.05014410016323406}",20,8,21.067414919227417,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.35, 'e': 0.05014293897120077}",25,3,28.869018606061577,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.35, 'e': 0.050141780277697216}",20,13,11.011805268295195,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.35, 'e': 0.05014062407466796}",20,3,26.550799699382054,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.35, 'e': 0.050139470354092164}",25,15,19.16689825559334,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.35, 'e': 0.05013831910798337}",20,13,-28.810173545143083,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
933,False,"{'a': 0.35, 'e': 0.05013717032838937}",30,8,38.4761964427057,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.35, 'e': 0.050136024007391984}",30,10,39.82806933496031,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.35, 'e': 0.050134880137106874}",20,2,33.36434568446204,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.35, 'e': 0.05013373870968339}",20,15,7.01469812322973,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.35, 'e': 0.05013259971730439}",25,7,21.834794102923727,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
938,False,"{'a': 0.35, 'e': 0.05013146315218603}",25,14,18.610194685628297,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.35, 'e': 0.05013032900657761}",20,8,18.523483769877988,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.35, 'e': 0.050129197272761404}",25,3,32.27424713212776,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.35, 'e': 0.05012806794305247}",30,17,23.505739850261843,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.35, 'e': 0.05012694100979847}",25,16,16.419801956131334,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.35, 'e': 0.05012581646537952}",20,0,13.429812977861923,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
944,False,"{'a': 0.35, 'e': 0.05012469430220802}",25,19,8.841579380602054,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.35, 'e': 0.05012357451272844}",30,4,18.05952616151926,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
946,False,"{'a': 0.35, 'e': 0.050122457089417205}",20,8,17.496424611556066,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.35, 'e': 0.05012134202478248}",20,6,23.278382597997844,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.35, 'e': 0.05012022931136405}",20,13,10.98849682528152,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.35, 'e': 0.0501191189417331}",20,5,23.939333752460747,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.35, 'e': 0.0501180109084921}",25,10,22.038436350280932,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.35, 'e': 0.050116905204274614}",20,8,18.090529218474888,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.35, 'e': 0.05011580182174513}",30,19,17.39290196247911,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.35, 'e': 0.050114700753598924}",20,0,30.299558999454444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
954,False,"{'a': 0.35, 'e': 0.05011360199256187}",25,12,20.76339617244315,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.35, 'e': 0.050112505531390295}",25,11,21.886394401008303,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.35, 'e': 0.05011141136287084}",20,8,19.685601889029098,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.35, 'e': 0.050110319479820246}",25,17,15.902610351455273,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.35, 'e': 0.05010922987508526}",30,13,29.099555142326828,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.35, 'e': 0.05010814254154243}",25,9,29.19404981785579,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.35, 'e': 0.05010705747209799}",25,0,33.94909158327469,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
961,False,"{'a': 0.35, 'e': 0.050105974659687656}",20,8,20.377542172829322,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.35, 'e': 0.05010489409727653}",20,2,14.904483585241747,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
963,False,"{'a': 0.35, 'e': 0.05010381577785891}",20,1,-11.264779970345456,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
964,False,"{'a': 0.35, 'e': 0.050102739694458144}",30,16,22.41036923347402,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.35, 'e': 0.050101665840126486}",25,16,15.430791152572379,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.35, 'e': 0.050100594207944944}",25,20,7.263582486130501,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.35, 'e': 0.050099524791023135}",20,10,16.583396184203725,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.35, 'e': 0.050098457582499124}",25,17,12.379713074297923,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.35, 'e': 0.0500973925755393}",25,0,37.771894121004,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
970,False,"{'a': 0.35, 'e': 0.050096329763338214}",30,22,15.093194299132094,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.35, 'e': 0.05009526913911844}",20,13,13.055557274360458,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.35, 'e': 0.05009421069613041}",20,1,25.337376740786315,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.35, 'e': 0.05009315442765231}",20,16,6.983463529471566,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.35, 'e': 0.050092100326989915}",20,0,20.004546765131458,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
975,False,"{'a': 0.35, 'e': 0.05009104838747644}",30,16,24.397931946599854,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.35, 'e': 0.05008999860247241}",25,5,35.043048566612725,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.35, 'e': 0.050088950965365524}",30,0,42.50316784163876,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
978,False,"{'a': 0.35, 'e': 0.05008790546957051}",30,12,31.31087935875684,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.35, 'e': 0.05008686210852899}",25,10,27.007420207358045,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.35, 'e': 0.05008582087570933}",35,23,10.530874248912749,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
981,False,"{'a': 0.35, 'e': 0.05008478176460653}",25,10,-28.772162925500755,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
982,False,"{'a': 0.35, 'e': 0.05008374476874207}",25,16,-26.830643046395064,"{0: 7, 1: 0, 2: 0, 3: 2, 4: 0}",1
983,False,"{'a': 0.35, 'e': 0.05008270988166377}",20,0,30.625106878688356,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
984,False,"{'a': 0.35, 'e': 0.05008167709694568}",20,5,20.793499976101284,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.35, 'e': 0.050080646408187914}",20,0,-4.75104520645579,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
986,False,"{'a': 0.35, 'e': 0.050079617809016555}",20,7,9.26983332065207,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
987,False,"{'a': 0.35, 'e': 0.05007859129308349}",30,19,18.496063002845766,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.35, 'e': 0.050077566854066294}",20,6,21.80179633601623,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.35, 'e': 0.05007654448566811}",25,7,15.86606086293039,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
990,False,"{'a': 0.35, 'e': 0.0500755241816175}",20,0,-18.482032991860102,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
991,False,"{'a': 0.35, 'e': 0.05007450593566834}",20,15,8.367035657517919,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.35, 'e': 0.05007348974159966}",20,6,21.67536629924822,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.35, 'e': 0.05007247559321556}",25,20,8.287821592916526,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.35, 'e': 0.05007146348434503}",20,10,8.024620143425173,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.35, 'e': 0.05007045340884189}",25,0,34.51081653309518,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
996,False,"{'a': 0.35, 'e': 0.05006944536058461}",35,11,31.880239577147368,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.35, 'e': 0.050068439333476204}",30,16,21.052594238092034,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.35, 'e': 0.05006743532144412}",20,11,14.892448886544411,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.35, 'e': 0.050066433318440115}",20,8,22.564881951792817,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.35, 'e': 0.050065433318440114}",20,7,24.833489741699328,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.35, 'e': 0.050064435315444106}",20,10,15.626637705426404,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.35, 'e': 0.05006343930347602}",20,12,16.153787752958,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.35, 'e': 0.05006244527658362}",25,16,18.09848160231933,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.35, 'e': 0.05006145322883835}",25,11,25.085976044702385,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.35, 'e': 0.050060463154335245}",20,13,11.396342140090592,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.35, 'e': 0.05005947504719281}",30,19,20.43453943532573,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.35, 'e': 0.05005848890155291}",25,15,2.2257732365985268,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1008,False,"{'a': 0.35, 'e': 0.050057504711580623}",20,15,7.150282536986363,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.35, 'e': 0.05005652247146417}",25,12,20.553431080505675,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.35, 'e': 0.05005554217541477}",20,9,-31.494249415975464,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1011,False,"{'a': 0.35, 'e': 0.050054563817666514}",25,15,7.769540984771286,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1012,False,"{'a': 0.35, 'e': 0.050053587392476305}",25,11,28.520554491194904,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.35, 'e': 0.050052612894123695}",25,17,14.146106873519194,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.35, 'e': 0.05005164031691079}",35,4,46.192146628303796,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.35, 'e': 0.050050669655162146}",30,4,22.108171266789128,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1016,False,"{'a': 0.35, 'e': 0.05004970090322464}",25,0,16.353378119119835,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1017,False,"{'a': 0.35, 'e': 0.05004873405546739}",20,12,14.037796906600153,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.35, 'e': 0.050047769106281614}",35,3,42.23034722664015,"{0: 31, 1: 1, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.35, 'e': 0.05004680605008054}",25,16,15.520945809193783,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.35, 'e': 0.0500458448812993}",25,10,15.219392504766335,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1021,False,"{'a': 0.35, 'e': 0.050044885594394815}",25,9,26.913646736420297,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.35, 'e': 0.05004392818384568}",20,16,7.132288294546816,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.35, 'e': 0.050042972644152084}",35,16,31.296832323137956,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.35, 'e': 0.05004201896983568}",30,0,37.29798051136544,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1025,False,"{'a': 0.35, 'e': 0.05004106715543948}",20,12,3.47779972733022,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1026,False,"{'a': 0.35, 'e': 0.05004011719552779}",25,7,27.079178111853754,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.35, 'e': 0.05003916908468605}",25,0,35.35051746221114,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1028,False,"{'a': 0.35, 'e': 0.05003822281752077}",30,16,13.227857688473645,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1029,False,"{'a': 0.35, 'e': 0.0500372783886594}",25,10,15.020708860709625,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1030,False,"{'a': 0.35, 'e': 0.05003633579275027}",30,15,26.78253868772831,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.35, 'e': 0.05003539502446244}",20,6,25.670312006584982,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.35, 'e': 0.05003445607848564}",20,0,32.15831641937982,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1033,False,"{'a': 0.35, 'e': 0.050033518949530134}",30,20,17.412139977170888,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.35, 'e': 0.050032583632326655}",20,16,7.586687102105472,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.35, 'e': 0.05003165012162629}",25,13,23.113600607392797,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.35, 'e': 0.05003071841220037}",20,16,7.26584842289698,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.35, 'e': 0.0500297884988404}",25,11,28.151395626627366,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.35, 'e': 0.05002886037635793}",30,18,18.128075466472858,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.35, 'e': 0.05002793403958449}",20,10,14.746207682419811,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.35, 'e': 0.05002700948337147}",20,0,16.697741639462812,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1041,False,"{'a': 0.35, 'e': 0.050026086702590046}",30,8,31.97131417633065,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.35, 'e': 0.05002516569213105}",20,14,10.219033888751714,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.35, 'e': 0.05002424644690492}",30,11,28.981704023852252,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1044,False,"{'a': 0.35, 'e': 0.05002332896184158}",25,0,42.35503808040306,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1045,False,"{'a': 0.35, 'e': 0.05002241323189034}",20,0,15.941579073698234,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1046,False,"{'a': 0.35, 'e': 0.05002149925201983}",25,10,27.283529629562622,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.35, 'e': 0.05002058701721789}",20,0,21.172655739601026,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1048,False,"{'a': 0.35, 'e': 0.05001967652249148}",20,3,17.583399388110674,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1049,False,"{'a': 0.35, 'e': 0.05001876776286658}",20,12,17.484731671670225,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.35, 'e': 0.050017860733388125}",25,7,26.675296941464936,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.35, 'e': 0.05001695542911989}",30,18,22.02136366044659,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.35, 'e': 0.050016051845144405}",20,0,19.9512018975426,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1053,False,"{'a': 0.35, 'e': 0.05001514997656289}",20,13,14.0730319190048,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.35, 'e': 0.05001424981849513}",25,13,21.416424512989263,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.35, 'e': 0.050013351366079414}",30,1,43.30468281243622,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.35, 'e': 0.050012454614472436}",20,0,23.77221373547219,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1057,False,"{'a': 0.35, 'e': 0.05001155955884921}",20,8,1.094044156596455,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1058,False,"{'a': 0.35, 'e': 0.05001066619440297}",20,11,16.811009359772132,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.35, 'e': 0.05000977451634511}",35,0,15.667679491450334,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
1060,False,"{'a': 0.35, 'e': 0.0500088845199051}",25,0,23.838178250833433,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1061,False,"{'a': 0.35, 'e': 0.050007996200330355}",20,0,25.01027812512308,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1062,False,"{'a': 0.35, 'e': 0.0500071095528862}",25,17,17.311166638183767,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.35, 'e': 0.05000622457285578}",30,21,13.975259458374612,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.35, 'e': 0.05000534125553993}",25,15,20.049563914918384,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.35, 'e': 0.05000445959625716}",25,12,21.136642541339235,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.35, 'e': 0.05000357959034352}",20,10,17.578162803854827,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.35, 'e': 0.05000270123315254}",20,13,-27.51248477647441,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1068,False,"{'a': 0.35, 'e': 0.05000182452005515}",20,10,11.947702830589773,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.35, 'e': 0.05000094944643958}",30,15,15.333385346636803,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1070,False,"{'a': 0.35, 'e': 0.05000007600771131}",25,17,18.209056466352536,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.35, 'e': 0.04999920419929295}",30,19,8.79378642712154,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,17,22.06882457273685,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,12,19.582801040532896,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,5,28.525316348453703,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,8,21.584099231370185,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,16,5.217220731214708,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,11,15.059356979937416,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,15,20.791301351558023,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",35,25,18.25396274724235,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,10,18.160770749261548,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,11,20.869432628777957,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",30,8,34.46211060242034,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,11,29.281286354606774,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,1,39.949626020025235,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,7,16.447003799683273,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",30,21,16.786620406634672,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",25,13,19.51700165830193,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,0,25.843367235547937,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
18,True,"{'a': 0, 'e': 0}",25,13,18.136090947707533,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,0,26.792588337302256,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
20,True,"{'a': 0, 'e': 0}",30,16,24.582615598170314,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",30,14,30.446795462902983,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",20,8,22.502692664656713,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",30,13,28.75390547337298,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,14,11.414325545539741,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,9,14.99329231673958,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",35,18,31.164603745774105,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,3,24.901778432412968,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",25,7,29.854051472603967,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",25,5,26.982511013654467,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",20,9,16.750922337493453,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",20,2,25.912163251984598,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",20,10,15.827161449033948,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",25,13,22.815954934597613,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",20,8,20.52383446735185,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",20,6,19.843426444171556,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",25,19,12.038604863899659,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",25,1,37.59938599976783,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",20,12,14.88657277748695,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",20,12,12.953796991236503,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",20,12,16.369178780248426,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",25,17,16.202715850977956,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",35,25,17.951731410999773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",30,16,26.960159916506647,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
